"x","y","Station_ID","Avg_NO3","X500m.Aspect_fine.tif","X500m.Elevation.tif","X500m.GDP_PT_2010.tif","X500m.PopDensity.tif","X500m.Slope_fine.tif","X500m.SOC_PT.tif","X500m.soil_pH_fine.tif","X500m.SoilTexture_fine.tif","X500m.MaxTemp_WarmMonth.tif","X500m.Mean_diurnal_range.tif","X500m.MinTemp_ColdMonth.tif","X500m.Precipitation_ColdQuarter.tif","X500m.Precipitation_DryMonth.tif","X500m.Precipitation_DryQuarter.tif","X500m.Precipitation_sum.tif","X500m.Precipitation_WarmQuarter.tif","X500m.Precipitation_WetMonth.tif","X500m.Precipitation_WetQuarter.tif","X500m.Srad_avg.tif","X500m.Tavg_avg.tif","X500m.Tmax_avg.tif","X500m.Tmin_avg.tif","Distance_dams","Distance_ocean","Distance_rivers","Distance_urban","MRB_roads","Agri_Natural.tif","Agriculture_naturalVeg.tif","AgroForestry.tif","Annuals_permanents.tif","CLC_PT2012.tif","Complex_patterns.tif","crop_ssnb.tif","et0.tif","forest.tif","FRAC_leaching.tif","FRAC_runoff.tif","Fruit_trees.tif","grass_ssnb.tif","heterogeneous.tif","Natural_grasslands.tif","Non_irrigated.tif","Olive_groves.tif","Pastures.tif","Permanently_irrigated.tif","prec.tif","Rice.tif","Total_leaching_X2010.tif","urban.tif","Vineyards.tif","Water_bodies.tif","wetlands.tif","Actual_permeability.tif","Bulk_density_30cm.tif","DepthImpermeable.tif","Different_aquifer_systs.tif","Dist_to_rivers.tif","DomParentMaterial1.tif","DomParentMaterial2.tif","DomParentMaterial3.tif","DomTexture.tif","Field_capacity_30cm.tif","FieldCapacity.tif","FRAC_clay_30cm.tif","FRAC_sand_30cm.tif","GW_bodies.tif","HydroGeo.tif","HydroGeo_ParMaterial.tif","ks_fao_octop.tif","porosity.tif","Potential_permeability.tif","rast_recharge_gw.tif","Runoff_flow_direction.tif","SecParentMaterial.tif","Slope.tif","SubBS.tif","SubCEC.tif","SubMineralogy.tif","subsurface_DomTexture.tif","surface_DomTexture.tif","ths_fao_octop.tif","TopBS.tif","TopCEC.tif","TopMineralogy.tif","TopOC.tif","water_table.tif","MRB_agri_animal_prod_.tif","MRB_agri_chemical.tif","MRB_agri_processing.tif","MRB_feed_prod.tif","MRB_other_industry.tif","MRB_pig_production.tif","MRB_poultry_production.tif","MRB_slaughters.tif","MRB_wwtp.tif","geometry"
161856,339518,"262/4",4.1,3.53314423561096,55.5600051879883,1786,2.1804370880127,4.41824769973755,2.20000290870667,74.1199951171875,1.79401791095734,25.5,9.81666660308838,4.40000009536743,334,11,61,841,64,119,334,15671.8330078125,15.5083332061768,20.4166660308838,10.6000003814697,0.100000001490116,28455.84375,0.200000002980232,2500.24340820312,1,0,0,0,0,324,0,0,1115.70849609375,1,0,0,0,0,0,0,0,0,0,0,918.397705078125,0,0,0,0,0,0,5.00006341934204,150.955749511719,1,1,500,4.6057333946228,48.794490814209,488.944885253906,1.3942666053772,15.2183170318604,0.202179506421089,32.9084281921387,28.1136035919189,20,5.47431135177612,3.26284432411194,1.65845608711243,0.0885094925761223,5,25.3336067199707,22.3558502197266,0.868577778339386,3.79679918289185,1.13142216205597,1.86857783794403,4.6057333946228,1.52568876743317,1.3942666053772,0.406188100576401,1.86857783794403,1.86857783794403,2.86857771873474,2.86857771873474,19.4148082733154,0,0,0,0,510.592681884766,10000,5000,0,0,c(2744584.68407838, 2075164.02446952)
161840,339453,"262/8",3.3,3.53314423561096,55.5600051879883,1786,2.1804370880127,4.41824769973755,2.20000290870667,74.1199951171875,1.79401791095734,25.5,9.81666660308838,4.40000009536743,334,11,61,841,64,119,334,15671.8330078125,15.5083332061768,20.4166660308838,10.6000003814697,0.100000001490116,28455.84375,0.200000002980232,2500.24340820312,1,0,0,0,0,324,0,0,1115.70849609375,1,0,0,0,0,0,0,0,0,0,0,918.397705078125,0,0,0,0,0,0,5.00006341934204,150.955749511719,1,1,500,4.6057333946228,48.794490814209,488.944885253906,1.3942666053772,15.2183170318604,0.202179506421089,32.9084281921387,28.1136035919189,20,5.47431135177612,3.26284432411194,1.65845608711243,0.0885094925761223,5,25.3336067199707,22.3558502197266,0.868577778339386,3.79679918289185,1.13142216205597,1.86857783794403,4.6057333946228,1.52568876743317,1.3942666053772,0.406188100576401,1.86857783794403,1.86857783794403,2.86857771873474,2.86857771873474,19.4148082733154,0,0,0,0,510.592681884766,10000,5000,0,0,c(2744555.04945008, 2075104.48206694)
164135,315992,"286/25",2.4,3.66322255134583,239.79997253418,379,0.0234984923154116,5.10932350158691,5.15999841690063,62.2800064086914,2.97541618347168,25.2434043884277,9.60755348205566,3.6697883605957,354.038269042969,10.4340381622314,57.4340400695801,875.007690429688,60.8680763244629,124.86808013916,354.038269042969,15941.884765625,14.9237861633301,19.7214241027832,10.114239692688,0.100000001490116,37976.66015625,0.100000001490116,8707.939453125,0.800000011920929,0,0,0,0,311,0,0,1279.80554199219,1,0,0,0,0,0,0,0,0,0,0,889.385437011719,0,0,0,0,0,0,5,142.169891357422,1,1,0,1,12,121,1,18.1976108551025,0.198850005865097,32.6746482849121,30.1791076660156,74,6,3,1.53975677490234,0.0599999986588955,5,18.9818649291992,3.31579160690308,5,4.41359376907349,2,2,2,1,1,0.399055659770966,3,2,2,4,23.1467437744141,0,0,0,0,2551.50244140625,0,10000,0,0,c(2741713.02842905, 2051682.10501694)
153324,320908,"274/84",6.1,2.81989693641663,103.000015258789,1488,0.0609592162072659,1.93574857711792,4.19999885559082,67.3600006103516,2.17981839179993,25.2661590576172,9.40243911743164,4.5,328.184448242188,10,54.3384132385254,824.876708984375,58.3384132385254,116.507621765137,332.184448242188,15774.0908203125,15.2694892883301,19.9670543670654,10.5707693099976,0.100000001490116,25455.84375,0.100000001490116,1914.36926269531,0.728000044822693,1,0,0,0,243,0,0,1231.1923828125,0,0.324999988079071,0.0240000002086163,0,-112,0,0,0,0,0,0,884.116027832031,0,0,0,0,0,0,4,147.188293457031,1,1,0,1.25194609165192,14.5824480056763,146.824478149414,1,17.0873184204102,0.198850005865097,35.1998023986816,28.7427921295166,20,6,3,1.58703982830048,0.0951958447694778,4,13.8000001907349,3.08606719970703,4.74805402755737,3.42018747329712,1.93701350688934,2,2.18895959854126,1,1,0.399175405502319,2.93701338768005,2,2.06298661231995,3.93701338768005,18.6665267944336,0,0,0,10000,5000,10000,5000,0,0,c(2732261.29810513, 2059063.42951487)
144886,330363,"261/143",26,3.30191779136658,120.680000305176,1290,1.35271060466766,1.11139786243439,3.00000023841858,62.3600006103516,2.780841588974,24.5440731048584,8.86985969543457,5.21586561203003,327.947601318359,10,55.8413429260254,828.273620605469,60,117.337059020996,333.515441894531,15703.59375,15.1347484588623,19.5590553283691,10.7299394607544,0.100000001490116,13935.029296875,0.159999996423721,1207.18725585938,0.200000002980232,0,0,0,0,312,0,0,1081.02014160156,1,0,0,0,0,0,0,0,0,0,0,864.889831542969,0,0,0,0,0,0,5,151.823577880859,1,1,0,5,53,531,1,17.5907878875732,0.198850005865097,26.233512878418,40,20,6,3,1.61255156993866,0.270000010728836,4,13.8491525650024,36.569263458252,1,1.80652928352356,1,2,5,1,1,0.425886660814285,2,2,3,3,41.6196250915527,0,0,0,10000,10000,10000,5000,0,0,c(2726102.64496673, 2070304.65816768)
136970,296208,"308/52",2,3.71897387504578,134.760009765625,520,0.155822053551674,4.91017293930054,4.83999872207642,63.2400093078613,2.99919557571411,24.5867710113525,9.13946151733398,4.6132287979126,309.470855712891,8,45.8677101135254,772.368591308594,51.8677101135254,109.867713928223,319.470855712891,15846.4111328125,15.2878646850586,19.8613548278809,10.7227087020874,0.100000001490116,18707.107421875,0.19200000166893,1207.18725585938,0.600000023841858,0,0,0,0,313,0,0,1188.50280761719,1,0,0,0,0,0,0,0,0,0,0,853.539367675781,0,0,0,0,0,0,5.00006771087646,141.84733581543,1,1,707.106811523438,1,12,121,1,16.5616474151611,0.198850005865097,33.0369300842285,30.0984020233154,63,6,3,1.54906833171844,0.0787841901183128,5,26.8362483978271,15.7396001815796,5,3.45902824401855,2,2,2,1,1,0.399055659770966,3,2,2,4,31.4104347229004,0,0,0,0,5000,1041.34692382812,10000,0,0,c(2711023.24157312, 2038902.62281587)
137505,297188,"308/56",2,3.30277037620544,138.47998046875,1094,3.32406616210938,2.92073059082031,2.99999976158142,70.5599975585938,2.61436414718628,24.6000003814697,9.14999961853027,4.59999990463257,310,8,46,773,52,110,320,15824.1669921875,15.2833337783813,19.8583335876465,10.7083330154419,0.100000001490116,18849.2421875,0.200000002980232,1707.21423339844,0.592000007629395,0,0,0,0,313,0,0,1175.74243164062,1,0,0,0,0,0,0,0,0,0,0,854.850769042969,0,0,0,0,0,0,199.999938964844,153.150482177734,1,1,500,1,12,121,1,16.2073936462402,0.199091866612434,33.6311340332031,29.297513961792,63,6,3,1.60827696323395,0.12113431096077,5,26.9121704101562,37.4734001159668,5,2.99949932098389,2,2,2,1,1,0.399055659770966,3,2,2,4,29.2098522186279,0,0,0,0,5000,999.794372558594,10000,0,0,c(2711754.96189793, 2039729.73790384)
135040,294719,"307/C81",2.9,2.72981023788452,134.599990844727,635,0.0967835336923599,3.00442123413086,3.16000008583069,70.5599899291992,1.23409914970398,24.2999992370605,8.98333358764648,4.69999980926514,308,8,45,768,51,110,319,15846.8330078125,15.216667175293,19.7083339691162,10.7249994277954,0.100000001490116,16621.3203125,0.159999996423721,1414.32055664062,0.400000005960464,0,0,0,0,222,1,84,1190.79479980469,0,0.234999999403954,0.0140000004321337,0,0,1,0,0,0,0,0,851.205383300781,0,19.7399997711182,0,0,0,0,3.99999713897705,154.5400390625,1,1,1000,1,12,121,1,16.5091190338135,0.198850005865097,33.7934036254883,31.4052295684814,63,6,3,1.53975677490234,0.0896653011441231,3.99999713897705,28,16.2383136749268,5,3.60757827758789,2,2,2,1,1,0.399055659770966,3,2,2,4,34.8785095214844,0,0,0,0,2500,5000,10000,0,0,c(2708825.17989883, 2037913.92905423)
149308,285834,"318/C83",6.05,3.01277995109558,206.200073242188,1163,0.186415702104568,4.73559761047363,4.31999826431274,69.2400054931641,1.15649950504303,25,9.27499961853027,3.5,347,9,49,850,55,124,356,16119.4169921875,14.5833330154419,19.2333335876465,9.95833301544189,0.100000001490116,33591.8828125,0.200000002980232,707.160278320312,0.600000023841858,1,1,0,0,324,0,0,1269.45141601562,0,0.449999988079071,0.155000001192093,0,20,0,0,0,0,0,0,849.664916992188,0,9,0,0,0,0,4.00006675720215,144.25390625,1,1,500,2,21,211,4,16.9498691558838,0.325874328613281,35.6846313476562,30.4404487609863,29,2,5,1.08854043483734,0.0599999986588955,4.00000047683716,61,127.248077392578,0,5.24614524841309,2,1,2,5,4,0.413259536027908,1,1,2,2,57.8427047729492,0,0,0,0,10000,0,10000,0,0,c(2720786.51232779, 2025831.5904512)
137244,290290,"308/C82",10.55,2.96416044235229,226.399948120117,92,0.0840232744812965,4.06792593002319,6.31999826431274,65.120002746582,1.30812132358551,24.4130535125732,9.00398254394531,4.16526508331299,329.911499023438,9,48.7389373779297,821.742492675781,53.8694686889648,117.347343444824,340.042053222656,15893.0419921875,14.7749996185303,19.263671875,10.267315864563,0.100000001490116,20192.388671875,0.100000001490116,2707.26831054688,1,0,0,0,0,243,0,0,1259.50036621094,1,0,0,0,0,0,0,0,0,0,0,851.142517089844,0,0,0,0,0,0,4.00000143051147,138.903472900391,1,1,707.106811523438,1.98241806030273,20.8417625427246,209.417633056641,3.94725441932678,20.7101764678955,0.325874328613281,33.9158897399902,32.3027267456055,29,2.07032752037048,4.96483612060547,1.53975677490234,0.0599999986588955,4.00000047683716,61,126.390663146973,0.0879094824194908,4.81083536148071,2,1.01758193969727,2,4.92967224121094,3.94725441932678,0.45237272977829,1.03516376018524,1.01758193969727,2,2.03516387939453,32.4797859191895,0,0,0,0,5000,10000,10000,0,0,c(2710013.17401772, 2033067.24491655)
142075,290709,"308/53",2,2.77601981163025,212.759979248047,57,0.189193993806839,6.52651500701904,4.5199990272522,65.0000076293945,1.00664675235748,24.953254699707,9.43885612487793,4.05325412750244,321.739685058594,9,48,798.327209472656,53.4674606323242,114.402381896973,331.272216796875,15911.046875,15.0613307952881,19.7786197662354,10.339563369751,0.100000001490116,24899.494140625,0.100000001490116,2000.10791015625,0.400000005960464,0,0,0,0,323,0,0,1266.53942871094,1,0,0,0,0,0,0,0,0,0,0,851.77197265625,0,0,0,0,0,0,4.99999666213989,142.373107910156,1,1,707.106811523438,2,21,211,4,18.8990173339844,0.325874328613281,33.6819801330566,31.7370853424072,29,2,5,1.54801094532013,0.0714403763413429,3.99999856948853,57.6055030822754,7.94499206542969,0,6.02306270599365,2,1,2,5,4,0.45533087849617,1,1,2,2,34.6278762817383,0,0,0,0,10000,10000,10000,0,0,c(2714801.83479827, 2032317.33125561)
139343,296861,"308/57",21.5,3.56628155708313,140.199966430664,1763,1.90140819549561,3.91894364356995,2.48000001907349,66.1999969482422,2.53947305679321,25,9.25833320617676,4.5,310,8,46,773,52,110,319,15851.5830078125,15.4166669845581,20.0583324432373,10.8000001907349,0.100000001490116,21207.107421875,0.200000002980232,500.048706054688,0.991999983787537,0,0,0,0,242,1,83.8399963378906,1194.68505859375,0,0.144999995827675,0.0494999997317791,0,0,1,0,0,0,0,0,855.148803710938,0,12.1599998474121,0,0,0,0,4.00000047683716,150.41828918457,1,2,1000,1.87506759166718,19.8756084442139,199.756088256836,3.62520289421082,15.786319732666,0.325555086135864,26.279426574707,38.029354095459,89,2.49972939491272,4.75013542175293,1.5904552936554,0.222155049443245,3.9999988079071,21.0123672485352,2.54393410682678,0.624661862850189,3.63267946243286,2,1.12493240833282,2,4.5002703666687,3.62520289421082,0.458855301141739,1.24986469745636,1.12493240833282,2,2.24986481666565,30.1129283905029,0,0,0,0,5073.61328125,2500,5000,0,0,c(2713471.76155084, 2038970.09921019)
172382,337567,"263/5",18.5,3.20447206497192,242.599975585938,109,0.256261259317398,5.57710075378418,4.5199990272522,68.8000030517578,1.20002496242523,25.7376346588135,9.67476177215576,3.42078828811646,384.247283935547,13,69.2078857421875,953.017639160156,70.2078857421875,135.415771484375,384.247283935547,15795.7109375,14.9164457321167,19.7413349151611,10.0770196914673,0.100000001490116,39612.69921875,0.200000002980232,6414.8076171875,0.200000002980232,0,0,0,0,311,0,0,1161.91687011719,1,0,0,0,0,0,0,0,0,0,0,959.203430175781,0,0,0,0,0,0,4.00000143051147,150.363479614258,1,1,0,2,21,214,2,17.0960597991943,0.361806511878967,33.0019264221191,32,38,4,2,1.06176328659058,0.0599999986588955,4.00000143051147,48,71.0759429931641,2,4.42230367660522,2,1,3,2,2,0.443426817655563,1,2,4,4,18.4238090515137,0,0,0,0,10000,0,0,0,0,c(2754398.24335911, 2070742.67879409)
172712,334946,"263/6",17,3.29039454460144,233.240036010742,1648,0.758151173591614,4.39643096923828,3.08000111579895,73.5599899291992,1.79499125480652,25.6792125701904,9.6688175201416,3.32078814506531,384.623657226562,13,69,953.506591796875,70,135.207885742188,384.623657226562,15832.05078125,14.8624076843262,19.6956691741943,10.0333337783813,0.100000001490116,40855.33984375,0.200000002980232,7657.47705078125,0.200000002980232,0,0,0,0,242,1,58,1188.02685546875,0,0.19010417163372,0.0625,0,0,1,0,0,0,0,0,953.281433105469,0,10.585000038147,0,0,0,0,4.00000143051147,155.234146118164,1,1,500,2,21,214,2,17.1210956573486,0.361799865961075,36.362247467041,27.7676067352295,38,4,2,1.2928295135498,0.0599999986588955,4.00000143051147,48,7.51447439193726,2,4.26411914825439,2,1,3,2,2,0.455280154943466,1,2,4,4,22.6739349365234,0,0,0,0,10000,0,0,0,0,c(2754152.05561319, 2068108.48269501)
213305,354636,"243/4",5.3,4.16870880126953,677.52001953125,64,0.0835215821862221,6.17661809921265,6.72000074386597,59.7200012207031,1.99466371536255,23.0776615142822,7.88648128509521,2.33883047103882,552.505249023438,16,84.6116943359375,1312.86755371094,90,193.835083007812,552.505249023438,16010.3671875,12.9991579055786,16.9342918395996,9.04860591888428,0.100000001490116,80420.3125,0.600000023841858,10364.658203125,0.400000005960464,0,0,0,0,312,0,0,1198.50537109375,1,0,0,0,0,0,0,0,0,0,0,1128.560546875,0,0,0,0,0,0,1.00000143051147,145.603057861328,1,2,707.106811523438,3,31,311,2,19.7750034332275,0.361806511878967,26.175895690918,40.4645729064941,7,5,5,1.33975458145142,0.00999999977648258,1,5,38.8485450744629,4,6.74622249603271,2,2,2,1,2,0.452100872993469,2,1,2,3,59.8161926269531,0,0,0,0,0,0,0,0,0,c(2797898.8329575, 2077611.97856676)
222092,368803,"233/2",3.9,2.85485816001892,449.000091552734,6,0.0137005876749754,6.79561805725098,7.32000112533569,55.4799995422363,2,24.0164031982422,8.48118209838867,2.12656092643738,588.835998535156,17,88.1015853881836,1380.15600585938,94.3671951293945,207.367202758789,588.835998535156,15934.5615234375,13.5165033340454,17.7577285766602,9.27455902099609,0.100000001490116,86988.8515625,0.600000023841858,3707.322265625,0.400000005960464,0,0,0,0,242,0,0,1218.37524414062,1,0,0,0,0,0,0,0,0,0,0,1219.56140136719,0,0,0,0,0,0,3.00000190734863,147.719711303711,1,2,1802.77563476562,3,31,311,1.35162913799286,16.0605735778809,0.242801547050476,17.6821956634521,57.733283996582,7,3.05488753318787,5,1.61932969093323,0.00999999977648258,3.00000166893005,5,5.27839374542236,1.40651679039001,6.37964534759521,2,2,2,1,1.35162913799286,0.417931526899338,2,1.64837086200714,2,3,64.8826370239258,0,0,0,0,10000,0,10000,0,0,c(2809515.2401452, 2089327.99660333)
193103,338225,"264/C66",2,3.73695802688599,493.60009765625,4781,1.79470908641815,4.96988296508789,6.28000116348267,59.2400016784668,1.99809563159943,24.0038261413574,8.66677761077881,2.7184693813324,467.923461914062,13.5923471450806,74.1846923828125,1129.33581542969,75.9617309570312,164.777038574219,467.923461914062,16038.1630859375,13.7822675704956,18.1145343780518,9.44999980926514,0.200000002980232,61976.66015625,0.200000002980232,707.160278320312,0.744000017642975,0,0,0,0,311,0,0,1218.72778320312,1,0,0,0,0,0,0,0,0,0,0,1015.99090576172,0,0,0,0,0,0,1.00006031990051,144.117004394531,1,2,500,3.78282427787781,38.8282432556152,389.282440185547,2,19.4586887359619,0.361806511878967,26.2816333770752,42.1436996459961,85,8.13129711151123,5.78282403945923,-0.128744170069695,0.00999999977648258,1.00000035762787,9,4.03203248977661,1.65152704715729,5.67555475234985,1.21717572212219,2,2,1.78282427787781,2,0.470741122961044,1.21717572212219,1.78282427787781,2,2.21717572212219,28.7599239349365,0,0,0,0,0,0,0,0,0,c(2774695.28414447, 2066432.85015784)
183720,332114,"263/C64",5,4.06476783752441,541.320068359375,64,0.432340413331985,6.15840148925781,7.40000104904175,57.3600044250488,2.99459528923035,23.8526802062988,8.45715045928955,2.84695291519165,450.483001708984,13.5853109359741,72.6624374389648,1090.12866210938,75.7559356689453,157.871719360352,450.483001708984,16027.369140625,13.7014875411987,17.9370956420898,9.48231315612793,0.100000001490116,53133.51171875,0.512000024318695,4535.89892578125,0.200000002980232,0,0,0,0,313,0,0,1277.07080078125,1,0,0,0,0,0,0,0,0,0,0,967.586181640625,0,0,0,0,0,0,1.00000035762787,129.505187988281,1,2,0,3.89580035209656,39.9580039978027,400.580047607422,2,19.9847621917725,0.361806511878967,31.0600833892822,36.932243347168,85,8.58320140838623,5.89580059051514,0.303059846162796,0.0120304729789495,1.00000035762787,8.64006423950195,77.5955276489258,2.28199315071106,5.70188856124878,1.42733097076416,2,2,1.89580035209656,2,0.473324835300446,1.10419964790344,1.89580035209656,2,2.75046253204346,58.7512397766113,0,0,0,0,5124.9208984375,0,0,0,0,c(2764246.59394891, 2062716.28309656)
193103,338225,"264/C66",2,3.73695802688599,493.60009765625,4781,1.79470908641815,4.96988296508789,6.28000116348267,59.2400016784668,1.99809563159943,24.0038261413574,8.66677761077881,2.7184693813324,467.923461914062,13.5923471450806,74.1846923828125,1129.33581542969,75.9617309570312,164.777038574219,467.923461914062,16038.1630859375,13.7822675704956,18.1145343780518,9.44999980926514,0.200000002980232,61976.66015625,0.200000002980232,707.160278320312,0.744000017642975,0,0,0,0,311,0,0,1218.72778320312,1,0,0,0,0,0,0,0,0,0,0,1015.99090576172,0,0,0,0,0,0,1.00006031990051,144.117004394531,1,2,500,3.78282427787781,38.8282432556152,389.282440185547,2,19.4586887359619,0.361806511878967,26.2816333770752,42.1436996459961,85,8.13129711151123,5.78282403945923,-0.128744170069695,0.00999999977648258,1.00000035762787,9,4.03203248977661,1.65152704715729,5.67555475234985,1.21717572212219,2,2,1.78282427787781,2,0.470741122961044,1.21717572212219,1.78282427787781,2,2.21717572212219,28.7599239349365,0,0,0,0,0,0,0,0,0,c(2774695.28414447, 2066432.85015784)
190228,324473,"276/C68",2,3.34112238883972,284.880035400391,154,0.105763547122478,6.37283229827881,6.15999984741211,59.6800003051758,2,25.8760318756104,10.2417964935303,2.32343769073486,399.879180908203,11,61.4685020446777,971.445617675781,67.3350982666016,141.138702392578,399.879180908203,16155.2919921875,14.7892217636108,19.907075881958,9.67650699615479,0.400000005960464,61861.4375,0.400000005960464,3328.66821289062,0.600000023841858,0,0,0,0,313,0,0,1316.61767578125,1,0,0,0,0,0,0,0,0,0,0,957.508972167969,0,0,0,0,0,0,1.99999821186066,146.436111450195,1,2,500,4,41,411,2,18.3528938293457,0.361806511878967,26.4169826507568,39.393684387207,85,9,6,1.01845264434814,0.00999999977648258,1.99999821186066,9,11.0408535003662,1,5.87421083450317,1,2,2,2,2,0.470647513866425,1,2,2,2,32.3682098388672,0,0,0,0,0,0,0,0,0,c(2768927.07080618, 2053713.59205308)
206837,351636,"243/1",2,3.28466081619263,558.679870605469,45,0.457590252161026,6.73051881790161,7.32000112533569,62.6399955749512,1.16073417663574,23.596492767334,8.29769325256348,3.14573812484741,501.680328369141,14.6629905700684,78.2656173706055,1197.56823730469,84.0460968017578,177.545989990234,501.680328369141,15951.5908203125,13.8445854187012,17.9881687164307,9.69821357727051,0.100000001490116,74334.5234375,0.696000039577484,5950.21923828125,0.400000005960464,0,0,0,0,313,0,0,1124.78210449219,1,0,0,0,0,0,0,0,0,0,0,1104.8310546875,0,0,0,0,0,0,2,128.072158813477,1,2,1414.21362304688,3,31,311,2,20,0.361806511878967,27.6351737976074,38.1461715698242,7,5,5,0.924626052379608,0.00999999977648258,1,5,18.1549224853516,4,6.81204605102539,2,2,2,1,2,0.438224256038666,2,1,2,3,75.0932922363281,0,0,0,0,0,0,0,0,0,c(2790957.03527143, 2076229.43491101)
202380,358468,"243/3",2,2.96656894683838,240.720001220703,166,0.975607454776764,6.40726232528687,5.59999990463257,58.9599990844727,2,24.8929386138916,9.19411563873291,3.34646940231323,470.620727539062,14.267653465271,76.0706176757812,1129.70336914062,76.0706176757812,166.873580932617,470.620727539062,15826.447265625,14.7587795257568,19.3519458770752,10.1707181930542,0.400000005960464,68227.921875,0.464000016450882,4121.5888671875,0.600000023841858,0,0,0,1,243,0,0,1120.060546875,0,0.1875,0.117499999701977,0,0,1,0,0,0,0,0,1106.0615234375,0,0,0,0,0,0,2,137.622756958008,1,2,1000,1,12,121,1,15.9849615097046,0.198850005865097,28.9304542541504,38.1325759887695,7,9,6,1.79775369167328,0.265765935182571,2,5,1.99619889259338,4,5.90229368209839,2,2,2,1,1,0.399055659770966,1,2,2,4,49.969310760498,0,0,0,0,0,0,0,0,0,c(2788100.47579159, 2083952.40087421)
180273,345428,"251/17",2.2,2.70112943649292,176.960067749023,90,0.00316895893774927,5.13779449462891,5,65.5199966430664,2.80175828933716,25.1390075683594,9.53067302703857,3.57801270484924,391.978851318359,13.6099367141724,73.0496826171875,968.058227539062,73.4397506713867,137.659622192383,391.978851318359,15768.4365234375,14.9148426055908,19.6738452911377,10.1436748504639,0.100000001490116,46834.5234375,0.656000018119812,3414.51538085938,0.100000001490116,0,0,0,0,311,0,0,1110.53503417969,1,0,0,0,0,0,0,0,0,0,0,990.346923828125,0,0,0,0,0,0,4.99999952316284,139.813568115234,1,2,707.106811523438,3.96542239189148,40.6657485961914,407.657501220703,1.98847413063049,16.0210075378418,0.361697643995285,27.9662933349609,35.1044540405273,91,9,6,1.6802442073822,0.164941802620888,4.99999952316284,13.6258096694946,4.19186639785767,1,5.69447946548462,1.01152586936951,2,2.05762934684753,1.98847413063049,1.98847413063049,0.471745014190674,1,2,2.06915521621704,2.02305173873901,40.3656539916992,0,0,0,0,10000,0,0,0,0,c(2763774.23141002, 2076519.57484891)
183840,346021,"251/16",5.6,3.74554872512817,130.599990844727,2515,1.70436728000641,1.89805710315704,2.04000020027161,71.6800003051758,2.08241963386536,25.1088943481445,9.61661243438721,3.61085939407349,388.537841796875,13,70.7222671508789,957.60009765625,71.5815277099609,136.932327270508,388.537841796875,15768.3662109375,15.0752124786377,19.8793315887451,10.2588605880737,0.100000001490116,50334.5234375,0.800000011920929,1000.05395507812,0.200000002980232,0,0,0,0,242,0,28,1117.216796875,0,0.171875,0.0020000000949949,0,0,1,0,0,0,0,0,994.626037597656,0,4.61999988555908,0,0,0,0,5,153.284576416016,1,2,500,1.06064832210541,12.5862674713135,126.862678527832,1.02021610736847,17.4438209533691,0.198850005865097,25.2468204498291,37.3752708435059,7,9,6,1.79775369167328,0.192511036992073,5,5,25.1356811523438,3.9393515586853,2.78079295158386,1.97978389263153,2,2,1.02021610736847,1.02021610736847,0.400729089975357,1,2,2,3.95956778526306,16.1959533691406,0,0,0,0,10000,0,0,0,0,c(2767371.81545356, 2076245.1520629)
184556,342704,"252/C58",9.4,2.66339683532715,357.319915771484,77,0.148934036493301,6.78203010559082,8.11999702453613,57.8000106811523,2.97522711753845,22.9615154266357,7.92754697799683,3.36922073364258,458.924255371094,14.7692642211914,78.846321105957,1125.83361816406,79.846321105957,161.231170654297,458.924255371094,15849.552734375,13.620322227478,17.5558776855469,9.68629455566406,0.100000001490116,51784.26953125,0.400000005960464,4500.24267578125,0.200000002980232,0,0,0,0,313,0,0,1143.36303710938,1,0,0,0,0,0,0,0,0,0,0,995.053344726562,0,0,0,0,0,0,5,118.790496826172,1,2,1414.21362304688,1.7905809879303,19.51051902771,196.105178833008,1.39529049396515,20.4500427246094,0.290980041027069,29.8833103179932,34.2699012756348,7,7.4188380241394,5.60470962524414,1.35375595092773,0.0249131936579943,5,5,64,4,6.11707592010498,2,2,2,1,1.39529049396515,0.412867456674576,1.39529049396515,1.60470950603485,2,3.60470962524414,24.1541996002197,0,0,0,0,10000,0,0,0,0,c(2767350.2321774, 2072840.36495064)
229539,369281,"233/C44",2,3.54433727264404,315.160034179688,6,0.136863887310028,6.54180288314819,6.47999954223633,61.2000007629395,2.39048361778259,25,9.16666698455811,3,537,15,77,1260,86,192,537,15951.5,14.5250005722046,19.1000003814697,9.93333339691162,0.100000001490116,94338.09375,0.200000002980232,9571.8466796875,0.200000002980232,0,0,0,0,324,0,0,1235.86669921875,1,0,0,0,0,0,0,0,0,0,0,1244.47155761719,0,0,0,0,0,0,1,145.153396606445,1,2,0,3,31,311,2,18,0.361806511878967,25.8069438934326,37.9916229248047,7,5,5,1.51386988162994,0.00999999977648258,1,5,4.24493551254272,4,6.79191589355469,2,2,2,1,2,0.456196576356888,2,1,2,3,24.6225433349609,0,0,0,0,10000,0,0,0,0,c(2816864.09925126, 2088020.91163474)
