Admin_name,Full_id,Admin_id,2009,1999,1989
Carapinheira,10202061003,061003,5.8,4.3,3.8
Gatões,10202061004,061004,2.8,2.1,2
Liceia,10202061005,061005,1.7,1.7,1.3
Meãs do Campo,10202061006,061006,3,3.5,2.2
Montemor-o-Velho,10202061007,061007,6.7,4.6,3.1
Pereira,10202061008,061008,4.7,1.8,2.1
Santo Varão,10202061009,061009,15.8,8.3,6.8
Seixo de Gatões,10202061010,061010,2.7,2.5,2.7
Tentúgal,10202061011,061011,5.4,3.9,3.5
Verride,10202061012,061012,12,12.2,4.7
Vila Nova da Barca,10202061013,061013,10.8,8.1,5.6
Ereira,10202061014,061014,13.4,6.7,5
Penacova,102020613,020613,1.3,1.6,1.4
Carvalho,10202061301,061301,0.8,1.7,1.4
Figueira de Lorvão,10202061302,061302,1.4,1.5,1.4
Friúmes,10202061303,061303,1.6,1.5,1.2
Lorvão,10202061304,061304,1.2,1.5,1.2
Oliveira do Mondego,10202061305,061305,1.2,1.6,1.2
Paradela,10202061306,061306,1.6,1.8,1.1
Penacova,10202061307,061307,1.3,1.2,1.2
São Paio de Mondego,10202061308,061308,1.2,1.7,1.8
São Pedro de Alva,10202061309,061309,1.3,1.9,1.6
Sazes do Lorvão,10202061310,061310,1.7,1.6,1.5
Travanca do Mondego,10202061311,061311,1.5,2,2
Soure,102020615,020615,3.6,2.8,2.6
Alfarelos,10202061501,061501,9.1,4.5,2
Brunhós,10202061502,061502,3.6,2.3,2.3
Degracias,10202061503,061503,2.9,4.3,5.1
Figueiró do Campo,10202061504,061504,1.6,2.4,1.4
Gesteira,10202061505,061505,1.8,2.2,2.1
Granja do Ulmeiro,10202061506,061506,5,3.4,2.6
Pombalinho,10202061507,061507,4.1,4.6,4.6
Samuel,10202061508,061508,3.4,2.8,2.2
Soure,10202061509,061509,2.8,2,1.7
Tapéus,10202061510,061510,2.6,3.1,11.3
Vila Nova de Anços,10202061511,061511,10.4,4.5,2.4
Vinha da Rainha,10202061512,061512,3.7,3.4,2
Pinhal Litoral,10203,10203,2.2,2,1.4
Batalha,102031004,031004,2.1,2,1.7
Batalha,10203100401,100401,2.3,2.4,1.8
Reguengo do Fetal,10203100402,100402,2,2,2.3
São Mamede,10203100403,100403,1.6,1.4,1.2
Golpilheira,10203100404,100404,2.1,2.3,1.9
Leiria,102031009,031009,2.2,1.8,1.4
Amor,10203100901,100901,3,2,1.6
Arrabal,10203100902,100902,1.5,1.2,1.3
Azoia,10203100903,100903,2.1,2.9,2
Barosa,10203100904,100904,1.7,1,1.4
Barreira,10203100905,100905,3.4,2.1,1.8
Boa Vista,10203100906,100906,2.1,1,0.8
Caranguejeira,10203100907,100907,2.5,1.6,1.3
Carvide,10203100908,100908,2.6,2.2,1.4
Coimbrão,10203100909,100909,4.8,2.1,0.9
Colmeias,10203100910,100910,1.4,1.5,0.8
Cortes,10203100911,100911,2,1.6,1.6
Leiria,10203100912,100912,13.6,13.4,36
Maceira,10203100913,100913,1.6,1.4,1.2
Marrazes,10203100914,100914,2.6,2.1,1.4
Milagres,10203100915,100915,1.7,1.5,0.7
Monte Real,10203100916,100916,3.3,4.1,1.9
Monte Redondo,10203100917,100917,2.8,2.8,1.3
Ortigosa,10203100918,100918,2.2,2.1,1.6
Parceiros,10203100919,100919,2.9,1.4,1.4
Pousos,10203100920,100920,1.5,1.4,1.7
Regueira de Pontes,10203100921,100921,1.5,1.5,1.3
Santa Catarina da Serra,10203100922,100922,1.9,1.8,1.7
Santa Eufémia,10203100923,100923,2.3,1.6,1.3
Souto da Carpalhosa,10203100924,100924,1.4,1.3,1.3
Bajouca,10203100925,100925,1.2,1.1,0.8
Bidoeira de Cima,10203100926,100926,1.2,0.9,0.7
Memória,10203100927,100927,2.7,1.5,1.2
Carreira,10203100930,100930,1.9,2.4,0
Chainça,10203100931,100931,1.3,2,0
Marinha Grande,102031010,031010,1.7,1.4,1.4
Marinha Grande,10203101001,101001,1.6,1.4,0.8
Vieira de Leiria,10203101002,101002,1.7,1.4,2.2
Moita,10203101003,101003,1.4,0,0
Pombal,102031015,031015,1.7,1.6,1.3
Abiul,10203101501,101501,1.9,2.3,1.5
Albergaria dos Doze,10203101502,101502,1.2,1.3,0.6
Almagreira,10203101503,101503,1.5,1.2,1.4
Carnide,10203101504,101504,1,1,0.9
Carriço,10203101505,101505,1.3,1.6,1
Louriçal,10203101506,101506,2.3,1.5,1.5
Mata Mourisca,10203101507,101507,1.2,1.1,0.9
Pelariga,10203101508,101508,1.6,1.5,1.4
Pombal,10203101509,101509,1.6,1.7,1.5
Redinha,10203101510,101510,1.9,1.6,1.4
Santiago de Litém,10203101511,101511,1.9,2.2,1.1
São Simão de Litém,10203101512,101512,1.9,1.5,1.1
Vermoil,10203101513,101513,1.8,1.5,1.2
Vila Chã,10203101514,101514,2,2.2,1.5
Meirinhas,10203101515,101515,1,1.3,1.1
Guia,10203101516,101516,1.4,1.1,0.9
Ilha,10203101517,101517,1,1,0
Porto de Mós,102031016,031016,4,3.9,1.9
Alcaria,10203101601,101601,2.2,2.6,1.8
Alqueidão da Serra,10203101602,101602,2.2,1.5,1.2
Alvados,10203101603,101603,3.8,3.8,2.6
Arrimal,10203101604,101604,4,4.6,1.4
Calvaria de Cima,10203101605,101605,2.4,2.2,1.3
Juncal,10203101606,101606,2.5,2.3,1.9
Mendiga,10203101607,101607,1.8,2.6,1.3
Mira de Aire,10203101608,101608,2.9,3.5,0.9
Pedreiras,10203101609,101609,1.5,1.8,1.6
São Bento,10203101610,101610,9.9,11.6,4.6
Porto de Mós (São João Baptista),10203101611,101611,2.6,1.8,1.9
Porto de Mós (São Pedro),10203101612,101612,2.5,2.7,1.5
Serro Ventoso,10203101613,101613,3.2,3.4,1.6
Pinhal Interior Norte,10204,10204,2,1.9,1.8
Alvaiázere,102041002,041002,2,1.8,1.6
Almoster,10204100201,100201,1.7,1.8,1.7
Alvaiázere,10204100202,100202,1.9,2.1,1.4
Maçãs de Caminho,10204100203,100203,1.9,1.1,1.2
Maçãs de Dona Maria,10204100204,100204,1.5,1.1,1.3
Pelmá,10204100205,100205,2,2.3,1.3
Pussos,10204100206,100206,1.9,2.7,1.7
Rego da Murta,10204100207,100207,2.6,1.9,2.5
Ansião,102041003,041003,2,1.9,2
Alvorge,10204100301,100301,2.5,2.5,2
Ansião,10204100302,100302,1.8,1.8,1.6
Avelar,10204100303,100303,1.1,1.2,1.2
Chão de Couce,10204100304,100304,1.9,1.9,4.5
Lagarteira,10204100305,100305,2.2,2.3,2
Pousaflores,10204100306,100306,1.8,1.6,1.4
Santiago da Guarda,10204100307,100307,1.8,1.7,1.5
Torre de Vale de Todos,10204100308,100308,2.1,2.2,2.1
Arganil,102040601,040601,2.2,1.7,1.5
Anceriz,10204060101,060101,1.5,1.7,2
Arganil,10204060102,060102,1.9,1.8,1.4
Barril de Alva,10204060103,060103,2,1.7,1.3
Benfeita,10204060104,060104,1.7,1.6,1.2
Celavisa,10204060105,060105,1.4,1.3,1
Cepos,10204060106,060106,0.9,2.2,0.6
Cerdeira,10204060107,060107,1.9,1.7,1.6
Coja,10204060108,060108,2.3,2,1.6
Folques,10204060109,060109,3.9,1.8,1.6
Moura da Serra,10204060110,060110,1.2,0,0.5
Piódão,10204060111,060111,3.1,0.7,0.5
Pomares,10204060112,060112,2.7,1.3,1.2
Pombeiro da Beira,10204060113,060113,1.6,1.5,1.5
São Martinho da Cortiça,10204060114,060114,2.9,2.2,2
Sarzedo,10204060115,060115,2.8,2,1.6
Secarias,10204060116,060116,1.4,1.1,1.2
Teixeira,10204060117,060117,1.2,1.2,0.9
Vila Cova de Alva,10204060118,060118,2.2,1.9,1.6
Castanheira de Pêra,102041007,041007,1.3,1.3,1.2
Castanheira de Pêra,10204100701,100701,1.4,1.4,1.3
Coentral,10204100702,100702,0.5,0.3,0.4
Figueiró dos Vinhos,102041008,041008,1.5,1.4,1.8
Aguda,10204100801,100801,1.7,1.3,1.4
Arega,10204100802,100802,1.7,1.5,1.6
Campelo,10204100803,100803,1.3,1.1,8.1
Figueiró dos Vinhos,10204100804,100804,1.4,1.4,1.6
Bairradas,10204100805,100805,1.1,1.1,1.7
Góis,102040606,040606,1.3,2,1.1
Alvares,10204060601,060601,1.4,2.8,0.8
Cadafaz,10204060602,060602,0.4,0.8,0.6
Colmeal,10204060603,060603,2.3,3,0.7
Góis,10204060604,060604,1.3,2.1,1.3
Vila Nova de Ceira,10204060605,060605,1.1,1.3,1.2
Lousã,102040607,040607,1.9,1.9,1.5
Casal de Ermio,10204060701,060701,4.4,4.4,1.6
Foz de Arouce,10204060702,060702,2.1,2.4,1.8
Lousã,10204060703,060703,1.5,1.8,1.4
Serpins,10204060704,060704,1.6,1.9,1.6
Vilarinho,10204060705,060705,1.6,1.4,1.5
Gândaras,10204060706,060706,2,0,0
Miranda do Corvo,102040609,040609,1.5,1.2,1.4
Lamas,10204060901,060901,1.7,1.4,1.5
Miranda do Corvo,10204060902,060902,1.4,1.1,1.5
Rio Vide,10204060903,060903,1.3,1.3,1.4
Semide,10204060904,060904,1.4,1.5,1.4
Vila Nova,10204060905,060905,1.3,0.8,1.4
Oliveira do Hospital,102040611,040611,2.8,2.6,2.5
Aldeia das Dez,10204061101,061101,1.7,1.8,3.3
Alvoco das Várzeas,10204061102,061102,2.6,1.6,1.3
Avô,10204061103,061103,2.6,2.7,1.9
Bobadela,10204061104,061104,3.9,2.4,2
Ervedal,10204061105,061105,2.5,2.1,2.7
Lagares,10204061106,061106,2.1,2.6,3.6
Lagos da Beira,10204061107,061107,2.1,3,2.4
Lajeosa,10204061108,061108,2.5,2.5,2.1
Lourosa,10204061109,061109,2.8,2.4,2.1
Meruge,10204061110,061110,1.5,2.2,3
Nogueira do Cravo,10204061111,061111,3.1,2.8,2.1
Oliveira do Hospital,10204061112,061112,4,5.4,3.8
Penalva de Alva,10204061113,061113,2.6,2.8,1.2
Santa Ovaia,10204061114,061114,1.6,1.6,1.9
São Gião,10204061115,061115,2.2,2.7,1.7
São Paio de Gramaços,10204061116,061116,3.1,1.9,2.6
São Sebastião da Feira,10204061117,061117,1.1,1.2,0.6
Seixo da Beira,10204061118,061118,3.6,2.4,2.4
Travanca de Lagos,10204061119,061119,3.2,2.2,1.7
Vila Pouca da Beira,10204061120,061120,3,3.1,2.4
Vila Franca da Beira,10204061121,061121,2.5,2.9,2.6
Pampilhosa da Serra,102040612,040612,1.2,1.1,1.1
Cabril,10204061201,061201,0.8,0.7,0.7
Dornelas do Zêzere,10204061202,061202,1.4,0.9,1.7
Fajão,10204061203,061203,0.8,1.5,0.8
Janeiro de Baixo,10204061204,061204,1,1,1.7
Machio,10204061205,061205,1.4,2.3,1.8
Pampilhosa da Serra,10204061206,061206,1.7,1.2,0.6
Pessegueiro,10204061207,061207,0.7,1.2,0.6
Portela do Fojo,10204061208,061208,1,0.9,1
Unhais-o-Velho,10204061209,061209,1.1,0.9,1.3
Vidual,10204061210,061210,0.6,0.9,1
Pedrógão Grande,102041013,041013,1.4,1.4,1.8
Graça,10204101301,101301,1.1,1.3,1.8
Pedrógão Grande,10204101302,101302,1.7,1.5,2
Vila Facaia,10204101303,101303,1.1,1.2,1.6
Penela,102040614,040614,1.9,2.3,1.7
Cumeeira,10204061401,061401,1,1.9,1.4
Espinhal,10204061402,061402,1.4,1.3,1.2
Podentes,10204061403,061403,2.2,2.3,1.7
Rabaçal,10204061404,061404,3.7,4.6,3.6
Penela (Santa Eufémia),10204061405,061405,1.7,1.6,1.7
Penela (São Miguel),10204061406,061406,2.3,2.6,1.7
Tábua,102040616,040616,2.8,2.3,2.4
Ázere,10204061601,061601,4.7,4,2.3
Candosa,10204061602,061602,2,1.7,2.3
Carapinha,10204061603,061603,1.4,1.8,2.4
Covas,10204061604,061604,2.7,2.4,2.4
Covelo,10204061605,061605,1.7,2.3,2.2
Espariz,10204061606,061606,2.4,1.6,2.2
Meda de Mouros,10204061607,061607,2.6,1.8,1.9
Midões,10204061608,061608,3.1,3.4,2.3
Mouronho,10204061609,061609,2.4,2.1,2.4
Pinheiro de Coja,10204061610,061610,3.9,2.5,2.9
Póvoa de Midões,10204061611,061611,2.3,2.4,1.9
São João da Boa Vista,10204061612,061612,3.5,2.2,2.7
Sinde,10204061613,061613,2.7,2.2,2.9
Tábua,10204061614,061614,2.4,2.1,2.3
Vila Nova de Oliveirinha,10204061615,061615,3.9,3.1,2.7
Vila Nova de Poiares,102040617,040617,1.6,1.6,1.4
Arrifana,10204061701,061701,1.5,1.5,1.3
Lavegadas,10204061702,061702,1.4,1.5,1.3
Poiares (Santo André),10204061703,061703,1.6,1.6,1.4
São Miguel de Poiares,10204061704,061704,1.7,1.9,1.3
Dão-Lafões,10205,10205,2.4,2.1,2.2
Aguiar da Beira,102050901,050901,3.8,3.7,3.7
Aguiar da Beira,10205090101,090101,4.9,4.7,4.5
Carapito,10205090102,090102,3.9,3.8,3.5
Cortiçada,10205090103,090103,3,2.8,2.2
Coruche,10205090104,090104,2.4,3.7,4.1
Dornelas,10205090105,090105,3.1,2.9,2.5
Eirado,10205090106,090106,3.5,3,3.7
Forninhos,10205090107,090107,3.4,3,2.9
Gradiz,10205090108,090108,3.7,3.7,3.3
Pena Verde,10205090109,090109,4.1,3.9,3.7
Pinheiro,10205090110,090110,2.5,2.1,3.1
Sequeiros,10205090111,090111,3.5,4.2,4.2
Souto de Aguiar da Beira,10205090112,090112,4.6,3.8,6.3
Valverde,10205090113,090113,5.1,8,5
Carregal do Sal,102051802,051802,2.2,1.7,2.1
Beijós,10205180201,180201,1.7,1.6,2.1
Cabanas de Viriato,10205180202,180202,2.3,1.7,2
Currelos,10205180203,180203,3.1,1.9,2.3
Oliveira do Conde,10205180204,180204,2.3,1.8,2.3
Papízios,10205180205,180205,2.2,1.6,2.1
Parada,10205180206,180206,2.2,1.4,1.7
Sobral,10205180207,180207,1.4,1.9,1.7
Castro Daire,102051803,051803,2.5,2.1,2.1
Almofala,10205180301,180301,2,2.1,2.2
Alva,10205180302,180302,2,2,1.7
Cabril,10205180303,180303,3.6,2,1.2
Castro Daire,10205180304,180304,1.7,1.5,1.3
Cujó,10205180305,180305,1.9,1.5,1.7
Ermida,10205180306,180306,1.8,2.7,2
Ester,10205180307,180307,2,1.4,0.9
Gafanhão,10205180308,180308,1.8,1.7,1.3
Gosende,10205180309,180309,5.4,4,5.5
Mamouros,10205180310,180310,3.7,1.8,2.2
Mezio,10205180311,180311,1.6,2,2.9
Mões,10205180312,180312,2.1,2,2.3
Moledo,10205180313,180313,1.8,1.9,2.3
Monteiras,10205180314,180314,2.8,2.7,3.3
Moura Morta,10205180315,180315,7,5.5,5.4
Parada de Ester,10205180316,180316,1.4,1.9,1.2
Pepim,10205180317,180317,2.4,2.3,1.8
Picão,10205180318,180318,3.5,3.1,3.7
Pinheiro,10205180319,180319,3,2.8,2.5
Reriz,10205180320,180320,2.4,2.3,1.5
Ribolhos,10205180321,180321,1.8,1.9,1.3
São Joaninho,10205180322,180322,2,2.4,2.2
Mangualde,102051806,051806,2.8,2.9,3.2
Abrunhosa-a-Velha,10205180601,180601,4.2,4.8,4.4
Alcafache,10205180602,180602,2.3,2.9,2.8
Chãs de Tavares,10205180603,180603,2.5,2.9,3.7
Cunha Alta,10205180604,180604,1.7,2,3
Cunha Baixa,10205180605,180605,1.7,2.5,2.9
Espinho,10205180606,180606,3.6,3.2,3.2
Fornos de Maceira Dão,10205180607,180607,3.1,2.9,2.8
Freixiosa,10205180608,180608,1.9,2.1,3.4
Lobelhe do Mato,10205180609,180609,3.1,2.6,3.5
Mangualde,10205180610,180610,2.3,2.5,2.6
Mesquitela,10205180611,180611,1.6,2.1,2.4
Moimenta de Maceira Dão,10205180612,180612,2.4,2.4,3.1
Póvoa de Cervães,10205180613,180613,2.4,2.3,3.6
Quintela de Azurara,10205180614,180614,3.1,4.1,3
Santiago de Cassurrães,10205180615,180615,5,3.5,3.5
São João da Fresta,10205180616,180616,3.7,4.3,4.4
Travanca de Tavares,10205180617,180617,2,2.7,3.5
Várzea de Tavares,10205180618,180618,3.5,3,4.3
Mortágua,102051808,051808,1.3,1.5,1.5
Almaça,10205180801,180801,0.9,1.1,1
Cercosa,10205180802,180802,1.1,1.3,1.5
Cortegaça,10205180803,180803,2,1.5,1.4
Espinho,10205180804,180804,1,1.4,1.5
Marmeleira,10205180805,180805,1.5,1.6,1.4
Mortágua,10205180806,180806,2,1.9,1.9
Pala,10205180807,180807,1.1,1.3,1.6
Sobral,10205180808,180808,1.1,1.4,1.5
Trezói,10205180809,180809,1.1,1.2,1.3
Vale de Remígio,10205180810,180810,1.8,2,2.2
Nelas,102051809,051809,2.6,2.1,2.7
Canas de Senhorim,10205180901,180901,3.8,2.3,2.8
Carvalhal Redondo,10205180902,180902,1.6,1.4,2
Nelas,10205180903,180903,2.7,2,2.2
Santar,10205180904,180904,4.2,4.4,5.3
Senhorim,10205180905,180905,2.1,1.7,2.7
Vilar Seco,10205180906,180906,3.1,2.2,3.2
Aguieira,10205180907,180907,2.4,2,2.4
Lapa do Lobo,10205180908,180908,2.2,1.8,2.2
Moreira,10205180909,180909,1.4,1.4,2.2
Oliveira de Frades,102051810,051810,1.8,1.6,2.3
Arca,10205181001,181001,2,1.4,2.2
Arcozelo das Maias,10205181002,181002,1.8,1.7,2.2
Destriz,10205181003,181003,1.7,1.5,2.6
Oliveira de Frades,10205181004,181004,1.4,1.5,2.1
Pinheiro,10205181005,181005,2.1,1.9,2.5
Reigoso,10205181006,181006,1.8,2,3
Ribeiradio,10205181007,181007,1.7,1.6,2.1
São João da Serra,10205181008,181008,1.7,1.4,2.3
São Vicente de Lafões,10205181009,181009,1.8,1.7,2.5
Sejães,10205181010,181010,1.9,1.7,2.4
Souto de Lafões,10205181011,181011,2.3,1.5,2.2
Varzielas,10205181012,181012,2.2,1.7,2.3
Penalva do Castelo,102051811,051811,2.8,2.6,2.5
Antas,10205181101,181101,4.6,2.7,2.3
Castelo de Penalva,10205181102,181102,2.5,2.9,3.2
Esmolfe,10205181103,181103,3.4,2.2,2.1
Germil,10205181104,181104,2.3,2.5,3.1
Ínsua,10205181105,181105,2.9,3.3,2.4
Lusinde,10205181106,181106,2.3,1.9,1.9
Mareco,10205181107,181107,4.7,3.3,5.1
Matela,10205181108,181108,3.1,2.2,2.4
Pindo,10205181109,181109,2.7,2.1,2.1
Real,10205181110,181110,3.3,2.7,3.8
Sezures,10205181111,181111,3,3.3,2.1
Trancozelos,10205181112,181112,1.9,2.7,1.9
Vila Cova do Covelo,10205181113,181113,1.7,2.6,2.2
Santa Comba Dão,102051814,051814,2.4,2,1.8
Couto do Mosteiro,10205181401,181401,2,1.6,1.5
Ovoa,10205181402,181402,3.6,3.5,2
Pinheiro de Ázere,10205181403,181403,1.9,2.2,1.8
Santa Comba Dão,10205181404,181404,2.4,2.1,2.2
São Joaninho,10205181405,181405,1.4,1.3,1.6
São João de Areias,10205181406,181406,2.9,2,2
Treixedo,10205181407,181407,1.9,1.6,1.8
Vimieiro,10205181408,181408,2.7,1.7,1.6
Nagozela,10205181409,181409,2.1,2.6,2.8
São Pedro do Sul,102051816,051816,2.6,2,1.9
Baiões,10205181601,181601,3,2.5,2.1
Bordonhos,10205181602,181602,2.5,3.7,2.1
Candal,10205181603,181603,1.8,3.1,2.3
Carvalhais,10205181604,181604,2.3,1.9,2.3
Covas do Rio,10205181605,181605,12.4,2,1.4
Figueiredo de Alva,10205181606,181606,1.7,1.5,1.9
Manhouce,10205181607,181607,2.4,2.6,3.5
Pindelo dos Milagres,10205181608,181608,1.6,1.5,1.6
Pinho,10205181609,181609,1.8,1.6,1.6
Santa Cruz da Trapa,10205181610,181610,2.4,1.6,1.3
São Cristóvão de Lafões,10205181611,181611,2.4,2.2,1.7
São Félix,10205181612,181612,2.5,1.6,1.6
São Martinho das Moitas,10205181613,181613,2.8,1.6,1.4
São Pedro do Sul,10205181614,181614,2.7,2.6,2
Serrazes,10205181615,181615,2.2,2.1,2
Sul,10205181616,181616,3.5,1.4,1.2
Valadares,10205181617,181617,1.7,1.6,1.2
Várzea,10205181618,181618,4.8,3,2.3
Vila Maior,10205181619,181619,2.1,1.8,1.8
Sátão,102051817,051817,2.4,2.1,2.4
Águas Boas,10205181701,181701,3.2,3.8,4.3
Avelal,10205181702,181702,2,1.8,2.1
Decermilo,10205181703,181703,1.8,1.7,2.6
Ferreira de Aves,10205181704,181704,3.1,3,3
Forles,10205181705,181705,1.6,1.9,3
Mioma,10205181706,181706,2,1.7,2.3
Rio de Moinhos,10205181707,181707,2.5,2.1,2.1
Romãs,10205181708,181708,1.8,1.5,1.9
São Miguel de Vila Boa,10205181709,181709,1.8,2,1.4
Sátão,10205181710,181710,1.7,1.5,2.4
Silvã de Cima,10205181711,181711,3.1,2.2,2.6
Vila Longa,10205181712,181712,4.5,1.2,2.2
Tondela,102051821,051821,1.9,1.7,2
Barreiro de Besteiros,10205182101,182101,1.2,1.4,1.9
Campo de Besteiros,10205182102,182102,1.8,1.8,2.1
Canas de Santa Maria,10205182103,182103,2.7,1.8,1.9
Caparrosa,10205182104,182104,1.5,1.6,1.6
Castelões,10205182105,182105,1.5,1.4,1.6
Dardavaz,10205182106,182106,1.5,1.4,1.6
Ferreirós do Dão,10205182107,182107,2.1,1.8,2.3
Guardão,10205182108,182108,3.9,3.4,2.2
Lajeosa,10205182109,182109,1.9,2,2.7
Lobão da Beira,10205182110,182110,2.8,2,1.9
Molelos,10205182111,182111,1.6,1.4,1.6
Mosteirinho,10205182112,182112,2.3,2.7,2.8
Mosteiro de Fráguas,10205182113,182113,2.9,1.9,2.2
Mouraz,10205182114,182114,2.5,1.6,2
Nandufe,10205182115,182115,3.6,1.5,1.4
Parada de Gonta,10205182116,182116,1.4,1.7,1.8
Sabugosa,10205182117,182117,2.4,1.4,1.4
Santiago de Besteiros,10205182118,182118,1.5,1.3,1.6
São João do Monte,10205182119,182119,1.8,2.1,2.6
São Miguel do Outeiro,10205182120,182120,2.5,2.1,1.9
Silvares,10205182121,182121,2,2.1,2.7
Tonda,10205182122,182122,2,1.3,1.9
Tondela,10205182123,182123,1.3,1.7,1.7
Vila Nova da Rainha,10205182124,182124,2.2,1.8,1.9
Vilar de Besteiros,10205182125,182125,1.4,1.6,2
Tourigo,10205182126,182126,1.1,1.1,1.8
Vila Nova de Paiva,102051822,051822,3.7,3.2,2.4
Alhais,10205182201,182201,4,4.2,3.4
Fráguas,10205182202,182202,2.1,3.3,2.6
Pendilhe,10205182203,182203,4.9,2.7,1.7
Queiriga,10205182204,182204,1.3,1.2,1.5
Touro,10205182205,182205,4.9,4.4,3.4
Vila Cova à Coelheira,10205182206,182206,3.4,2.8,1.7
Vila Nova de Paiva,10205182207,182207,3.5,3.3,2.5
Viseu,102051823,051823,2,1.9,2
Abraveses,10205182301,182301,2.1,2,2.2
Barreiros,10205182302,182302,4.1,2.4,2.7
Boa Aldeia,10205182303,182303,1.6,1.3,1.9
Bodiosa,10205182304,182304,1.4,1.6,1.9
Calde,10205182305,182305,1.4,1.5,1.8
Campo,10205182306,182306,1.3,1.5,1.7
Cavernães,10205182307,182307,2.1,2.3,2
Cepões,10205182308,182308,2,1.7,1.9
Viseu (Coração de Jesus),10205182309,182309,2.7,2.7,2.5
Cota,10205182310,182310,1.5,1.5,1.8
Couto de Baixo,10205182311,182311,1.6,1.6,1.9
Couto de Cima,10205182312,182312,2,2.1,2.3
Fail,10205182313,182313,1.5,1.5,1.3
Farminhão,10205182314,182314,2.1,1.7,1.7
Fragosela,10205182315,182315,2.3,2.7,1.8
Lordosa,10205182316,182316,1.7,1.7,1.6
Silgueiros,10205182317,182317,2,1.9,2.4
Mundão,10205182318,182318,2,1.9,1.7
Orgens,10205182319,182319,1.5,1.4,1.3
Povolide,10205182320,182320,3.5,3.2,2.7
Ranhados,10205182321,182321,4.7,2.9,3.3
Ribafeita,10205182322,182322,1.6,1.9,2.1
Rio de Loba,10205182323,182323,1.6,1.4,1.4
Viseu (Santa Maria de Viseu),10205182324,182324,3.8,2.9,4.2
Santos Evos,10205182325,182325,2,1.7,1.9
São Cipriano,10205182326,182326,2.6,2.3,2
São João de Lourosa,10205182327,182327,2.1,2.4,2.2
Viseu (São José),10205182328,182328,2.4,1.8,4
São Pedro de France,10205182329,182329,2.1,1.6,1.7
São Salvador,10205182330,182330,3.1,1.7,1.8
Torredeita,10205182331,182331,1.7,1.2,1.9
Vil de Souto,10205182332,182332,2.8,2.1,2.3
Vila Chã de Sá,10205182333,182333,1.5,1.2,1.3
Repeses,10205182334,182334,1.4,2.4,0
Vouzela,102051824,051824,2.3,2,1.9
Alcofra,10205182401,182401,2.9,2.1,1.9
Cambra,10205182402,182402,2.7,2.1,2.2
Campia,10205182403,182403,2.1,1.8,2
Carvalhal de Vermilhas,10205182404,182404,2.4,3.3,2.2
Fataunços,10205182405,182405,1.9,1.8,1.8
Figueiredo das Donas,10205182406,182406,1.6,1.5,1.7
Fornelo do Monte,10205182407,182407,2.4,2.2,1.3
Paços de Vilharigues,10205182408,182408,1.7,1.9,1.9
Queirã,10205182409,182409,1.6,1.4,1.7
São Miguel do Mato,10205182410,182410,3.4,3.2,2.3
Ventosa,10205182411,182411,2.2,2.1,1.7
Vouzela,10205182412,182412,3.8,5,3.3
Pinhal Interior Sul,10206,10206,1.9,1.8,2
Mação,102061413,061413,2,2.2,2.3
Aboboreira,10206141301,141301,1.3,1.4,1.3
Amêndoa,10206141302,141302,2.1,1.9,1.6
Cardigos,10206141303,141303,1.3,2.2,1.8
Carvoeiro,10206141304,141304,2.6,2.1,3.6
Envendos,10206141305,141305,3.1,3.3,3.1
Mação,10206141306,141306,1.6,1.5,1.5
Ortiga,10206141307,141307,2.4,2.1,1.9
Penhascoso,10206141308,141308,1.8,1.6,2
Oleiros,102060506,060506,1.5,1.6,1.6
Álvaro,10206050601,050601,1.5,1.9,1.8
Amieira,10206050602,050602,1.3,1.4,1.6
Cambas,10206050603,050603,1.9,1,1.2
Estreito,10206050604,050604,1.5,2.1,1.4
Isna,10206050605,050605,1.8,1.4,2.8
Madeirã,10206050606,050606,1.3,1.8,1.3
Mosteiro,10206050607,050607,1.5,1.2,1.1
Oleiros,10206050608,050608,1.6,1.5,1.7
Orvalho,10206050609,050609,1,1.2,1.2
Sarnadas de São Simão,10206050610,050610,1.1,2.1,1.7
Sobral,10206050611,050611,1.8,1.8,1.7
Vilar Barroco,10206050612,050612,1.4,1.7,1.2
Proença-a-Nova,102060508,060508,2.8,2.4,2.8
Alvito da Beira,10206050801,050801,1.5,1.3,1.5
Montes da Senhora,10206050802,050802,1.6,1.5,1.6
Peral,10206050803,050803,3.8,3.4,4.3
Proença-a-Nova,10206050804,050804,2.5,2.7,3.4
São Pedro do Esteval,10206050805,050805,6.1,4.3,5.1
Sobreira Formosa,10206050806,050806,2,1.6,1.7
Sertã,102060509,060509,1.5,1.5,1.7
Cabeçudo,10206050901,050901,1.6,1.9,2.7
Carvalhal,10206050902,050902,1.7,1.4,2.5
Castelo,10206050903,050903,1.1,1.3,2.6
Cernache do Bonjardim,10206050904,050904,1.1,1.3,1.3
Cumeada,10206050905,050905,1.2,1.7,1.7
Ermida,10206050906,050906,1.9,1.9,2.1
Figueiredo,10206050907,050907,1.5,1.4,1.8
Marmeleiro,10206050908,050908,1.7,1.6,3
Nesperal,10206050909,050909,1.6,1.5,1.6
Palhais,10206050910,050910,1,1.1,2.2
Pedrógão Pequeno,10206050911,050911,1.7,2.1,1.4
Sertã,10206050912,050912,1.7,1.3,1.3
Troviscal,10206050913,050913,1.4,1.2,1.4
Várzea dos Cavaleiros,10206050914,050914,1.4,1.6,2.3
Vila de Rei,102060510,060510,1.3,1.3,1.2
