"GRID_NO","LATITUDE","LONGITUDE","ALTITUDE","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
60047,39.87736,-8.3206,256,14.84,14.896174863388,15.7695890410959,15.1969863013699,15.4556164383562,14.9371584699454,15.6832876712329,14.8293150684932,16.0035616438356,15.3986338797814,16.5421917808219,16.1334246575342,15.6909589041096,15.7065573770492,15.586301369863,16.3923287671233,17.5257534246575,16.2357923497268,17.1890410958904,16.6460273972603,16.2468493150685,16.0117486338798,16.146301369863,16.1641095890411,16.4893150684932,16.3103825136612,16.3290410958904,16.9827397260274,16.0550684931507,16.0806010928962,17.0928767123288,16.5876712328767,17.1161643835616,16.2396174863388,16.6380821917808,16.5243835616438,17.2487671232877,17.1887978142076,17.9747945205479
60050,40.03637,-7.46453,365,16.1380821917808,16.203825136612,17.1158904109589,16.3452054794521,16.2443835616438,15.529781420765,16.3561643835616,16.0487671232877,16.9260273972603,16.368306010929,17.48,16.7827397260274,16.6232876712329,16.5737704918033,15.5939726027397,16.8279452054795,17.833698630137,16.2243169398907,17.0087671232877,16.5482191780822,15.9980821917808,15.9103825136612,16.0230136986301,16.1572602739726,16.5084931506849,16.3139344262295,16.4693150684932,16.8197260273973,15.9791780821918,15.9939890710383,17.0939726027397,16.2994520547945,16.9884931506849,16.2142076502732,16.2750684931507,16.4887671232877,17.1915068493151,16.9092896174863,17.8161643835616
60051,40.08771,-7.17836,409,15.9380821917808,16.0027322404372,16.9101369863014,16.1408219178082,16.1002739726027,15.3734972677596,16.2298630136986,15.8742465753425,16.7649315068493,16.1756830601093,17.278904109589,16.5854794520548,16.44,16.4948087431694,15.3101369863014,16.5542465753425,17.5547945205479,16.1120218579235,17.0947945205479,16.2865753424658,15.7312328767123,15.6475409836066,15.7597260273973,15.8964383561644,16.2405479452055,16.0502732240437,16.2030136986301,16.5534246575342,15.7169863013699,15.7346994535519,16.8246575342466,16.0328767123288,16.7232876712329,15.9551912568306,16.0093150684932,16.2284931506849,16.9235616438356,16.6644808743169,17.5460273972603
53044,38.17615,-8.68749,59,16.447397260274,16.6822404371585,17.1038356164384,16.7901369863014,17.027397260274,16.5177595628415,17.121095890411,16.7575342465753,17.4832876712329,17.0639344262295,17.7476712328767,17.3912328767123,17.0635616438356,16.6319672131148,16.5117808219178,17.2969863013699,18.3769863013699,17.344262295082,18.3868493150685,17.6906849315068,17.378904109589,17.2491803278689,16.761095890411,16.86,17.12,16.8049180327869,16.8841095890411,17.2676712328767,16.6783561643836,16.6439890710383,17.3917808219178,17.1060273972603,17.4306849315068,16.7644808743169,17.127397260274,17.0906849315068,17.2665753424658,17.4404371584699,17.8665753424658
59045,39.54864,-8.82408,173,15.5931506849315,15.6822404371585,16.2997260273973,15.8901369863014,16.1668493150685,15.6765027322404,16.1413698630137,15.7684931506849,16.6928767123288,15.9901639344262,16.9512328767123,16.6704109589041,16.3008219178082,15.5344262295082,15.8049315068493,16.5934246575342,17.7876712328767,16.722131147541,17.6720547945205,16.9208219178082,16.7150684931507,16.2909836065574,15.7665753424658,15.8567123287671,16.1701369863014,15.818306010929,15.733698630137,16.2561643835616,15.5969863013699,15.6420765027322,16.2375342465753,16.3430136986301,16.8706849315069,16.0639344262295,16.7624657534247,16.0375342465753,16.2687671232877,16.792349726776,17.506301369863
59047,39.65835,-8.25719,192,15.9221917808219,15.8398907103825,16.5693150684932,16.1287671232877,16.3961643835616,15.8174863387978,16.3402739726027,15.9761643835616,16.9032876712329,16.2655737704918,17.2901369863014,16.9745205479452,16.6260273972603,16.4765027322404,16.0353424657534,16.8076712328767,17.9865753424658,16.6939890710383,17.6468493150685,16.9347945205479,16.7545205479452,16.6418032786885,16.578904109589,16.5090410958904,16.8142465753425,16.618306010929,16.6213698630137,17.1747945205479,16.4065753424658,16.2650273224044,17.1893150684932,16.9293150684931,17.4871232876712,16.5811475409836,16.7142465753425,16.941095890411,17.4854794520548,17.3232240437158,17.9997260273973
62047,40.31503,-8.44923,61,15.8194520547945,15.8887978142077,16.7372602739726,16.178904109589,16.458904109589,15.9655737704918,16.5567123287671,15.7931506849315,17.0356164383562,16.3978142076503,17.5975342465753,17.0802739726027,16.6038356164384,16.6027322404372,16.1219178082192,16.7084931506849,18.0720547945205,15.5245901639344,16.5547945205479,15.5441095890411,15.3232876712329,15.1592896174863,15.3578082191781,15.226301369863,15.4972602739726,15.5306010928962,15.7898630136986,16.2764383561644,15.5164383561644,15.5010928961749,15.9205479452055,15.8153424657534,16.3202739726027,15.455737704918,15.6402739726027,16.1002739726027,16.0901369863014,15.8524590163934,16.2865753424658
62049,40.42272,-7.87532,293,14.4646575342466,14.4868852459016,15.3408219178082,14.7668493150685,15.0580821917808,14.5674863387978,15.152602739726,14.4101369863014,15.6043835616438,14.9964480874317,16.2049315068493,15.7060273972603,15.1865753424658,15.1756830601093,14.6095890410959,15.0613698630137,16.4734246575342,14.3642076502732,15.3865753424658,16.0501369863014,15.3956164383562,14.7193989071038,15.2197260273973,14.6304109589041,14.9967123287671,15.2620218579235,15.6539726027397,16.1112328767123,15.4147945205479,15.122131147541,15.8104109589041,15.6364383561644,16.3698630136986,15.3527322404372,15.5087671232877,15.6076712328767,16.0501369863014,15.7795081967213,16.7224657534247
61047,40.09626,-8.38461,136,15.3687671232877,15.4363387978142,16.2868493150685,15.733698630137,16.0071232876712,15.5117486338798,16.106301369863,15.3430136986301,16.5813698630137,15.946174863388,17.1569863013699,16.6298630136986,16.1517808219178,16.1478142076503,15.6679452054795,16.2745205479452,17.6391780821918,15.2631147540984,16.2161643835616,15.372602739726,15.1679452054795,15.0177595628415,15.1917808219178,14.9904109589041,15.3145205479452,15.8956284153005,16.287397260274,16.7832876712329,16.0572602739726,15.8915300546448,16.4956164383562,16.292602739726,16.8975342465753,15.9584699453552,16.1115068493151,16.3616438356164,16.6846575342466,16.498087431694,17.1857534246575
61053,40.40801,-6.66341,832,11.3742465753425,11.0409836065574,11.8082191780822,11.8060273972603,11.4490410958904,10.9931693989071,11.7772602739726,11.806301369863,12.5041095890411,11.7737704918033,13.1334246575342,12.7027397260274,12.1498630136986,12.0636612021858,11.1542465753425,12.5068493150685,13.3328767123288,12.1647540983607,13.0098630136986,12.3882191780822,12.0156164383562,12.031693989071,12.1569863013699,12.498904109589,12.7854794520548,12.0267759562842,12.1684931506849,12.8553424657534,11.8104109589041,11.5803278688525,13.0821917808219,12.4435616438356,13.2060273972603,12.3868852459016,12.7775342465753,13.1643835616438,13.0564383561644,13.0169398907104,13.8827397260274
58045,39.32994,-8.75951,69,16.2301369863014,16.3172131147541,16.9279452054795,16.5249315068493,16.8030136986301,16.3122950819672,16.7723287671233,16.4112328767123,17.326301369863,16.624043715847,17.5739726027397,17.3038356164384,16.9356164383562,16.098087431694,16.4339726027397,17.2380821917808,18.4213698630137,17.4204918032787,18.3693150684932,17.4676712328767,17.2572602739726,17.0341530054645,16.8495890410959,17.053698630137,17.401095890411,17.0915300546448,17.0049315068493,17.5339726027397,16.9408219178082,16.957650273224,17.4684931506849,17.138904109589,17.6257534246575,17.0180327868852,17.4756164383562,16.5624657534247,16.9515068493151,17.4393442622951,18.1947945205479
58043,39.2135,-9.27122,47,16.3641095890411,16.4584699453552,17.0482191780822,16.6687671232877,16.9498630136986,16.4587431693989,16.9043835616438,16.5830136986301,17.466301369863,16.7579234972678,17.6813698630137,17.4380821917808,17.0791780821918,15.3912568306011,16.5868493150685,17.3942465753425,18.5630136986301,17.479781420765,18.4761643835616,17.5676712328767,17.3515068493151,16.7311475409836,15.8967123287671,16.1109589041096,16.3347945205479,15.9669398907104,15.7756164383562,16.433698630137,15.8493150684931,15.9060109289617,15.9843835616438,15.8849315068493,16.421095890411,16.0177595628415,17.673698630137,16.5605479452055,16.1106849315068,17.622131147541,18.3153424657534
51047,37.90201,-7.77059,166,16.5832876712329,16.9357923497268,17.7057534246575,16.7284931506849,17.0630136986301,16.2677595628415,17.1104109589041,16.6106849315068,17.5221917808219,16.9431693989071,17.681095890411,17.5630136986301,17.3046575342466,17.3926229508197,16.5358904109589,17.501095890411,18.5819178082192,17.2765027322404,17.9427397260274,17.4186301369863,17.1254794520548,17.3633879781421,17.5008219178082,17.4865753424658,17.8443835616438,17.425956284153,17.4380821917808,17.706301369863,16.9643835616438,16.8319672131148,17.9035616438356,17.552602739726,17.8243835616438,17.1131147540984,17.3654794520548,17.4632876712329,17.9416438356164,17.5658469945355,18.4383561643836
68047,41.64405,-8.76445,36,14.5597260273973,14.4915300546448,15.0095890410959,14.6682191780822,14.6854794520548,14.3467213114754,14.6342465753425,14.1169863013699,15.3627397260274,14.872131147541,15.7624657534247,15.5054794520548,14.886301369863,14.877868852459,14.9509589041096,15.0901369863014,16.7550684931507,15.1265027322404,16.4479452054795,15.4646575342466,15.1652054794521,15.0401639344262,15.3087671232877,15.5265753424658,15.6904109589041,15.377868852459,15.5561643835616,15.8906849315068,14.8838356164384,14.6245901639344,14.7802739726027,14.7709589041096,15.2991780821918,14.4355191256831,14.92,15.2882191780822,15.1515068493151,14.9920765027322,15.2213698630137
70050,42.22659,-8.10483,274,13.2049315068493,13.2229508196721,13.8934246575342,13.847397260274,13.7071232876712,13.3144808743169,13.5060273972603,13.2564383561644,14.5709589041096,13.8300546448087,15.073698630137,14.8046575342466,13.8490410958904,13.6502732240437,13.5835616438356,13.9717808219178,14.9783561643836,14.0762295081967,15.2972602739726,14.693698630137,14.2106849315068,13.8450819672131,14.3131506849315,14.6153424657534,14.7967123287671,14.3860655737705,14.0849315068493,14.7257534246575,13.8397260273973,13.6846994535519,14.2978082191781,14.3032876712329,15.2556164383562,13.9396174863388,14.4506849315068,14.8915068493151,15.1104109589041,14.5978142076503,15.2753424657534
55049,38.88589,-7.44783,308,15.7276712328767,15.7311475409836,16.6117808219178,15.9021917808219,16.1147945205479,15.4770491803279,16.1594520547945,15.7632876712329,16.6386301369863,16.0213114754098,17.0197260273973,16.4893150684932,16.3350684931507,16.4530054644809,15.8241095890411,17.0690410958904,18.012602739726,16.5079234972678,17.3282191780822,17.1621917808219,16.7284931506849,16.422131147541,16.5550684931507,16.5139726027397,16.8109589041096,16.6363387978142,16.6295890410959,17.2167123287671,16.3578082191781,16.0882513661202,17.1969863013699,16.5868493150685,16.9958904109589,16.2934426229508,16.4843835616438,16.7704109589041,17.2898630136986,17,17.827397260274
57048,39.27318,-7.84982,210,16.181095890411,16.1360655737705,16.9671232876712,16.3534246575342,16.5723287671233,15.9827868852459,16.641095890411,16.2419178082192,17.1145205479452,16.5049180327869,17.5490410958904,17.1498630136986,16.9460273972603,16.4866120218579,16.24,17.4276712328767,18.4778082191781,16.9090163934426,17.8386301369863,17.2282191780822,16.9271232876712,16.7459016393443,16.921095890411,16.8567123287671,17.1619178082192,17.103825136612,17.1230136986301,17.6306849315068,16.8468493150685,16.592349726776,17.6720547945205,16.9832876712329,17.4567123287671,16.6969945355191,16.7997260273973,17.0153424657534,17.7027397260274,17.5016393442623,18.3098630136986
57043,38.99872,-9.25663,89,16.1504109589041,16.2327868852459,16.8224657534247,16.418904109589,16.7021917808219,16.2073770491803,16.6591780821918,16.3317808219178,17.2178082191781,16.507650273224,17.4315068493151,17.186301369863,16.8342465753425,16.2786885245902,16.3367123287671,17.1482191780822,18.3095890410959,17.2327868852459,18.2216438356164,17.3183561643836,17.0928767123288,16.875956284153,16.433698630137,16.4791780821918,16.8109589041096,16.4371584699454,16.3783561643836,16.8876712328767,16.2112328767123,16.2784153005464,16.8706849315069,17.0561643835616,17.7890410958904,17.131693989071,17.3342465753425,16.4616438356164,17.0493150684932,17.3131147540984,18.0887671232877
67049,41.51703,-8.1985,276,13.446301369863,13.45,14.1772602739726,14.0219178082192,13.9547945205479,13.5478142076503,13.9221917808219,13.501095890411,14.8487671232877,14.1647540983607,15.393698630137,14.8627397260274,14.1915068493151,14.0300546448087,13.8627397260274,14.3024657534247,15.4194520547945,14.0027322404372,15.1479452054795,14.6065753424658,14.1791780821918,13.8027322404372,14.2728767123288,14.3701369863014,14.5832876712329,14.6704918032787,14.5665753424658,15.1572602739726,14.1695890410959,13.9871584699454,14.5180821917808,14.6424657534247,15.2578082191781,14.2150273224044,14.6260273972603,14.9575342465753,15.213698630137,14.7112021857924,15.5865753424658
68053,41.94599,-7.08943,744,12.0460273972603,11.7450819672131,12.4120547945205,12.2164383561644,11.8695890410959,11.4390710382514,12.0624657534247,11.8646575342466,12.5802739726027,11.9002732240437,13.22,12.9128767123288,12.3739726027397,12.4177595628415,11.466301369863,12.7304109589041,13.6057534246575,12.4606557377049,13.3783561643836,13.0134246575342,12.4830136986301,12.5158469945355,12.5460273972603,12.8421917808219,13.1871232876712,12.3568306010929,12.6142465753425,13.1517808219178,12.2246575342466,12.1554644808743,13.1441095890411,12.4493150684932,13.2468493150685,12.4983606557377,12.618904109589,13.0534246575342,13.2742465753425,13.0918032786885,13.9509589041096
65051,41.18527,-7.4862,378,13.9693150684932,13.5748633879781,14.4890410958904,14.146301369863,13.7378082191781,13.5494535519126,14.0767123287671,13.7868493150685,14.8523287671233,14.0450819672131,15.1194520547945,14.7523287671233,14.2994520547945,13.8412568306011,13.6523287671233,14.7646575342466,15.6602739726027,14.6562841530055,15.5090410958904,15.2731506849315,14.7923287671233,14.3707650273224,14.4906849315068,14.8315068493151,15.1309589041096,14.5133879781421,14.8871232876712,15.7443835616438,14.9235616438356,14.4382513661202,15.3208219178082,15.0756164383562,15.8882191780822,14.7983606557377,15.0320547945205,15.2602739726027,15.7249315068493,15.5185792349727,16.4690410958904
65055,41.3863,-6.3188,713,12.1164383561644,11.8106557377049,12.5331506849315,12.5564383561644,12.1547945205479,11.7153005464481,12.4542465753425,12.3356164383562,13.1367123287671,12.3841530054645,13.7205479452055,13.3665753424658,12.8254794520548,12.7803278688525,11.8608219178082,13.0416438356164,13.8832876712329,12.7420765027322,13.638904109589,13.1934246575342,12.7460273972603,12.7773224043716,12.3994520547945,12.76,12.9419178082192,12.5814207650273,12.7706849315068,13.4884931506849,12.5471232876712,12.4737704918033,13.7213698630137,13.0131506849315,13.5328767123288,12.453825136612,12.4709589041096,13.3227397260274,12.847397260274,13.3734972677596,14.5032876712329
47047,37.09893,-7.66692,5,16.9608219178082,17.455737704918,17.5917808219178,17.4087671232877,17.5756164383562,17.0292349726776,17.8975342465753,17.4687671232877,17.9158904109589,18.0005464480874,18.2780821917808,17.7342465753425,17.4520547945205,17.7308743169399,17.058904109589,18.2684931506849,18.8534246575342,17.8136612021858,18.6868493150685,18.3197260273973,17.8353424657534,18.122131147541,18.2213698630137,18.2339726027397,18.4027397260274,18.1939890710383,17.9093150684932,18.2980821917808,17.8775342465753,17.7628415300546,18.406301369863,18.4282191780822,18.758904109589,18.298087431694,18.2109589041096,18.5649315068493,18.8928767123288,18.8535519125683,19.0819178082192
49046,37.40934,-7.92967,309,15.5265753424658,15.9286885245902,16.4783561643836,15.7742465753425,16.0495890410959,15.3456284153005,16.1931506849315,15.7208219178082,16.4701369863014,16.1215846994536,16.6980821917808,16.4315068493151,16.1635616438356,16.3185792349727,15.5183561643836,16.5772602739726,17.4882191780822,16.2871584699454,16.8194520547945,16.2106849315069,15.8290410958904,16.272131147541,16.5767123287671,16.5758904109589,16.8479452054795,16.5693989071038,16.5164383561644,16.8315068493151,16.1849315068493,16.0382513661202,17.0156164383562,16.7682191780822,17.0515068493151,16.3448087431694,16.5430136986301,16.7043835616438,17.1290410958904,16.7819672131148,17.5964383561644
49047,37.46174,-7.65444,158,16.6994520547945,17.0983606557377,17.4909589041096,16.946301369863,17.1202739726027,16.3871584699454,17.1775342465753,16.7002739726027,17.3523287671233,17.1609289617486,17.6413698630137,17.3383561643836,16.9350684931507,17.1349726775956,16.4197260273973,17.4742465753425,18.2852054794521,17.233606557377,17.9695890410959,17.4350684931507,17.1375342465753,17.1603825136612,17.0380821917808,17.0317808219178,17.3630136986301,17.4051912568306,17.318904109589,17.6605479452055,17.1232876712329,17.0562841530055,17.7879452054795,17.6254794520548,17.8487671232877,17.3357923497268,17.3265753424658,17.567397260274,18.058904109589,17.9363387978142,18.2956164383562
60045,39.76334,-8.87971,67,15.04,15.1224043715847,15.9430136986301,15.4471232876712,15.6471232876712,15.1863387978142,15.7008219178082,15.0216438356164,16.2128767123288,15.6,16.7090410958904,16.3169863013699,15.8353424657534,16.4478142076503,15.8884931506849,16.1758904109589,17.4797260273973,15.2830601092896,16.3972602739726,15.4635616438356,15.3372602739726,15.331693989071,15.5123287671233,15.7493150684931,16.0084931506849,15.4693989071038,15.5531506849315,16.1019178082192,15.3684931506849,15.3614754098361,15.8309589041096,15.6882191780822,16.1419178082192,15.3595628415301,15.4887671232877,16.0920547945205,15.8115068493151,15.616393442623,15.872602739726
67055,41.82622,-6.43836,807,11.681095890411,11.3781420765027,12.0435616438356,11.8517808219178,11.5052054794521,11.0773224043716,11.7052054794521,11.5109589041096,12.2260273972603,11.5439890710383,12.8654794520548,12.5613698630137,12.0282191780822,12.053825136612,11.1076712328767,12.378904109589,13.2509589041096,12.1136612021858,13.0284931506849,12.6616438356164,12.1317808219178,11.5147540983607,11.6128767123288,11.9391780821918,12.2712328767123,11.5234972677596,11.7493150684931,12.4923287671233,11.5383561643836,11.3781420765027,12.4219178082192,11.5282191780822,12.5065753424658,11.9185792349727,11.6731506849315,12.4375342465753,11.8983561643836,12.3308743169399,13.513698630137
66050,41.35185,-7.8413,498,13.2224657534247,12.8270491803279,13.74,13.4030136986301,12.9920547945205,12.8109289617486,13.3367123287671,13.0438356164384,14.1093150684932,13.3032786885246,14.3761643835616,14.0098630136986,13.56,13.0909836065574,12.7517808219178,13.8945205479452,14.7649315068493,13.8382513661202,14.6928767123288,14.5167123287671,13.846301369863,13.6808743169399,13.7523287671233,14.0865753424658,14.3860273972603,13.7620218579235,14.1372602739726,14.9923287671233,14.1778082191781,13.6849726775956,14.5687671232877,14.3232876712329,15.1315068493151,14.0445355191257,14.2805479452055,14.5095890410959,14.9687671232877,14.7658469945355,15.7238356164384
50048,37.73373,-7.43585,200,16.6657534246575,17.0136612021858,17.6101369863014,16.8150684931507,17.0405479452055,16.2540983606557,17.0178082191781,16.5339726027397,17.3191780821918,16.9251366120219,17.6950684931507,17.4232876712329,16.9871232876712,17.1103825136612,16.2643835616438,17.341095890411,18.2682191780822,17.1273224043716,17.7953424657534,17.366301369863,17.0232876712329,17.033606557377,17.3364383561644,17.3323287671233,17.6208219178082,17.2573770491803,17.2767123287671,17.5704109589041,16.8915068493151,16.7661202185792,17.7115068493151,17.3783561643836,17.6383561643836,17.0207650273224,17.1175342465753,17.2391780821918,17.838904109589,17.4598360655738,18.2347945205479
64053,41.06778,-6.84248,416,13.8602739726027,13.4991803278689,14.3452054794521,14.1580821917808,13.7304109589041,13.4204918032787,14.0528767123288,13.8246575342466,14.7693150684932,13.9609289617486,15.1545205479452,14.8528767123288,14.3860273972603,14.1210382513661,13.5734246575342,14.8019178082192,15.5123287671233,14.5040983606557,15.4243835616438,14.9805479452055,14.5635616438356,14.4737704918033,14.4906849315069,14.8438356164384,15.0819178082192,14.4098360655738,14.6501369863014,15.38,14.4331506849315,14.2229508196721,15.3747945205479,14.8939726027397,15.6271232876712,14.5385245901639,14.832602739726,15.2767123287671,15.5638356164384,15.3937158469945,16.3158904109589
